lsoa.code,lsoa.popn
E01022191,1387
E01022192,1315
E01022193,1079
E01022198,1308
E01022225,1853
E01022202,1098
E01022203,1480
E01022204,1454
E01022208,1577
E01022209,1121
E01022210,1274
E01022221,1961
E01022223,2394
E01022224,1550
E01022176,1938
E01022206,1894
E01022217,1295
E01022218,1315
E01022219,1260
E01022220,1608
E07000080,82200
E01022233,1905
E01022235,1769
E01022247,2486
E01022270,1863
E01022271,1663
E01022261,1950
E01022262,1833
E01022267,1578
E01022251,1434
E01022252,1719
E01022258,1150
E01022259,1636
E01022260,1816
E01022236,2062
E01022237,1498
E01022238,1280
E01022239,1627
E01022240,2043
E01022249,1987
E01022250,1795
E01022228,1727
E01022230,1765
E01022265,1672
E01022266,1420
E01022234,1524
E01022253,1668
E01022263,1823
E01022229,1655
E01022241,1596
E01022242,1475
E01022243,1227
E01022244,1460
E01022245,1314
E01022246,1289
E01022231,1642
E01022232,1530
E01022264,1474
E01022268,1571
E01022269,1956
E01022226,1549
E01022227,1551
E01022254,1901
E01022255,1562
E01022256,1580
E01022257,1849
E01022248,1694
E01022272,1340
E01022273,1530
E01022274,1174
E01022275,1588
E07000081,121921
E01022313,1685
E01022315,1504
E01022316,1579
E01022317,1561
E01022318,1739
E01022309,1549
E01022310,1735
E01022311,1809
E01022312,2315
E01022314,1456
E01022295,1428
E01022296,1468
E01022297,1280
E01022298,1615
E01022332,1620
E01022347,1701
E01022348,2610
E01032932,1205
E01032937,1103
E01022288,1753
E01022289,1581
E01022290,1383
E01022291,1748
E01022292,1416
E01022283,1509
E01022303,1406
E01022304,1538
E01022305,1393
E01022308,1423
E01022278,1589
E01022279,1482
E01022282,2881
E01022284,1283
E01022285,1412
E01022286,1587
E01022287,1684
E01022293,1582
E01022294,1537
E01022323,1780
E01022328,1327
E01022329,1613
E01022326,1314
E01022327,1603
E01022330,1449
E01022331,1358
E01022333,1392
E01022334,1604
E01022276,1633
E01022277,1491
E01022280,1545
E01022281,1781
E01022306,1408
E01022307,1661
E01022319,1422
E01022320,1500
E01022321,1514
E01022322,1283
E01022324,1448
E01022325,1335
E01022343,1372
E01022344,1517
E01022345,1475
E01022346,1524
E01022299,1391
E01022300,1354
E01022301,1549
E01022302,1552
E01022339,1723
E01022340,1465
E01022341,2217
E01022342,1723
E01022335,1489
E01022336,1165
E01022338,1360
E01032933,1511
E01032934,1448
E01032935,1591
E01032936,1885
E07000082,113074
E01022378,1838
E01022379,1452
E01022380,1530
E01022412,2867
E01022354,2144
E01022390,1201
E01022391,1417
E01022392,1573
E01022376,1790
E01022396,1709
E01022397,1918
E01022398,1130
E01022355,1675
E01022356,2305
E01022357,1770
E01022358,1594
E01022377,2170
E01022389,1746
E01022400,1819
E01022401,1414
E01022402,1584
E01022403,1374
E01022404,1542
E01022365,2171
E01022399,2151
E01022410,2165
E01022411,2226
E01022414,2461
E01022393,1466
E01022394,1566
E01022395,1527
E01022408,1075
E01022409,1253
E01022366,1787
E01022367,1660
E01022368,1396
E01022369,1700
E01022370,1238
E01022371,1060
E01022405,1420
E01022406,1204
E01022407,1323
E01022350,2125
E01022382,1615
E01022383,1323
E01022384,1420
E01022359,1493
E01022360,1395
E01022361,1244
E01022362,1158
E01022363,1762
E01022364,1112
E01022351,1411
E01022352,1346
E01022353,1416
E01022413,1875
E01022385,1619
E01022386,1623
E01022387,1607
E01022388,1768
E01022372,1773
E01022373,1714
E01022374,1983
E01022375,1281
E01022381,2093
E01022415,1613
E01022416,1459
E01022417,1718
E01022418,1717
E07000083,82269
E01022450,2132
E01022451,1521
E01022452,1452
E01022455,1977
E01032938,1534
E01032939,1614
E01032940,1426
E01022456,1301
E01022457,1381
E01022458,1425
E01022459,1463
E01022460,1713
E01022461,1382
E01022462,1672
E01022449,1958
E01022463,1465
E01022464,1581
E01022465,1527
E01022466,1717
E01022434,2132
E01022441,1529
E01022445,1365
E01022453,1596
E01022432,2014
E01022433,2084
E01022435,2341
E01022436,1910
E01022437,1447
E01022438,1358
E01022439,1566
E01022440,1526
E01022442,1506
E01022443,1333
E01022444,1505
E01022425,1213
E01022426,1428
E01022427,1443
E01022428,1860
E01022429,1567
E01022430,1441
E01022431,2059
E01022447,1627
E01022420,2133
E01022448,1354
E01022454,1937
E01022421,1763
E01022422,1646
E01022423,1920
E01022424,1674
E01022446,1751
E07000187,109406
E01029022,1340
E01029023,1192
E01029044,1338
E01029053,2278
E01029057,2049
E01029024,2068
E01029025,1318
E01029026,1000
E01029068,1529
E01029069,1057
E01029030,1949
E01029031,1660
E01029032,1018
E01029033,1439
E01029034,1374
E01029036,1614
E01029041,2009
E01029042,1546
E01029043,1542
E01029045,1569
E01029052,2114
E01029060,1951
E01029061,2241
E01029083,1358
E01029018,2372
E01029056,2351
E01029064,1586
E01029084,1503
E01029029,1697
E01029035,1535
E01029037,1389
E01029038,1389
E01029039,1559
E01029040,1646
E01029078,1739
E01029079,1528
E01029080,1478
E01029081,1566
E01029082,1344
E01029062,1435
E01029063,2512
E01029065,1662
E01029066,1757
E01029067,1456
E01029020,1486
E01029021,1239
E01029027,1189
E01029028,1138
E01029058,2305
E01029046,1411
E01029050,2216
E01029051,1558
E01032627,2242
E01029047,1502
E01029054,1540
E01029055,1235
E01029074,2114
E01029076,2063
E01029019,2355
E01029059,2081
E01029077,2043
E01029070,1833
E01029071,1533
E01029072,1641
E01029073,1246
E01029075,1379
E07000188,114919
E01029085,2063
E01029126,1518
E01029127,1498
E01029128,1888
E01029129,1945
E01029089,2281
E01029113,1635
E01029115,1666
E01029140,2943
E01032633,2177
E01029086,2216
E01029147,1739
E01029148,1579
E01029149,1481
E01029114,1529
E01029116,1572
E01029117,1597
E01029119,1572
E01029120,1510
E01029118,1808
E01029131,2062
E01029132,1475
E01029133,1289
E01029134,1866
E01029135,1628
E01029136,1974
E01029145,1973
E01029152,2122
E01029121,1291
E01029122,1486
E01029123,1117
E01029124,1725
E01029125,1368
E01029093,1619
E01029096,1441
E01029106,1644
E01029107,1504
E01029109,1408
E01029094,1631
E01029095,1594
E01029110,2170
E01029111,2561
E01029112,1889
E01029090,1534
E01029091,1638
E01029092,1557
E01029108,2086
E01029102,1502
E01029103,1566
E01029104,1524
E01032631,1370
E01032632,1265
E01032634,1255
E01029130,2140
E01029137,1554
E01029138,1422
E01029139,1481
E01029150,1290
E01029151,1259
E01029097,1433
E01029098,1397
E01029099,1341
E01029100,1366
E01029105,1489
E01029101,1142
E01029142,1482
E01029143,1387
E01029144,1254
E01032629,1510
E01032630,1621
E07000189,162113
E01029157,1362
E01029158,1560
E01029221,2467
E01029166,2282
E01029167,1618
E01029168,1608
E01029210,1629
E01029211,1373
E01029224,1605
E01029225,2118
E01029226,1692
E01029200,1428
E01029201,1442
E01029222,1626
E01029223,1205
E01029155,1787
E01029227,1639
E01029228,1644
E01029229,2012
E01029164,1535
E01029165,1219
E01029198,1320
E01029199,3418
E01029187,1027
E01029188,1500
E01029196,1502
E01029197,1275
E01029154,1819
E01029156,1859
E01029206,1461
E01029207,1341
E01029202,1183
E01029203,1513
E01029204,1241
E01029205,1786
E01029163,2230
E01029216,1448
E01029217,1512
E01029218,1908
E01029238,1548
E01029252,1426
E01029253,1532
E01029254,1384
E01029160,2714
E01029248,1587
E01029250,1356
E01029251,1307
E01029161,1622
E01029162,1513
E01029247,1645
E01029255,1393
E01029231,1562
E01029233,1390
E01029235,1404
E01029236,1523
E01029237,1487
E01029232,1535
E01029234,1844
E01029239,1489
E01029240,1554
E01029241,1925
E01029245,2263
E01029246,1512
E01029249,1350
E01029189,1151
E01029190,1268
E01029191,1252
E01029192,1465
E01029212,1047
E01029213,1288
E01029214,1153
E01029215,1149
E01029159,1544
E01029242,1489
E01029243,1639
E01029244,1524
E01029193,1961
E01029194,2544
E01029195,1557
E01029208,1127
E01029209,1301
E01029178,1473
E01029179,1114
E01029180,1401
E01029181,1325
E01029182,1466
E01029183,1470
E01029184,1777
E01029185,1661
E01029186,1467
E01029169,1531
E01029172,1497
E01029173,1256
E01029176,1273
E01029177,1159
E01029170,1112
E01029171,2075
E01029174,1089
E01029175,2124
E01029153,2349
E01029219,1451
E01029220,1212
E01029230,2313
E07000190,110555
E01029258,1464
E01029259,1478
E01029260,2326
E01029268,1568
E01029276,1627
E01029278,1331
E01029290,1419
E01029306,1566
E01029319,1522
E01029267,1701
E01029320,1592
E01029321,2329
E01029297,1268
E01029298,1500
E01029304,1531
E01029305,1393
E01029307,1457
E01029271,1777
E01029273,1247
E01029274,1495
E01029275,1265
E01029279,1449
E01029282,1394
E01029291,1583
E01029294,1803
E01029317,1255
E01029318,1518
E01029285,2358
E01029287,1519
E01029288,1535
E01029289,1871
E01029299,1502
E01029300,1555
E01029256,1445
E01029257,2170
E01029277,1042
E01032651,2140
E01032652,1158
E01029280,1612
E01029281,1672
E01029283,1776
E01029292,1435
E01029293,1665
E01029266,1372
E01029284,1723
E01029286,1667
E01029301,1919
E01029303,1881
E01029263,1403
E01029264,1297
E01029265,1385
E01029302,1700
E01029308,2077
E01029309,2004
E01029311,1485
E01029312,1419
E01029313,1357
E01029316,1633
E01029262,2356
E01029269,2171
E01029310,1862
E01029314,2627
E01029315,1453
E01029261,2070
E01029270,2169
E01029295,1635
E01029296,1577
E07000191,34588
E01029324,1600
E01029329,1765
E01029330,2006
E01032636,1915
E01029322,2021
E01029331,1439
E01029333,1177
E01029336,2061
E01029326,1157
E01029334,1109
E01029339,1497
E01029341,1287
E01032635,2143
E01029327,2040
E01029335,1085
E01029337,2130
E01029342,1084
E01029343,1524
E01029325,1851
E01029328,1920
E01029338,1777
W06000001,69913
W01000003,2519
W01000004,1281
W01000018,1358
W01000028,1947
W01000031,1551
W01000010,1868
W01000020,1314
W01000021,2262
W01000032,1063
W01000016,1201
W01000017,1532
W01000029,1499
W01000030,2306
W01000033,1507
W01000036,1088
W01000037,1178
W01000022,1650
W01000034,1156
W01000039,1057
W01000040,1167
W01000043,1216
W01000044,1143
W01000005,1936
W01000013,2260
W01000019,1505
W01000026,1226
W01000035,1877
W01000006,1534
W01000012,1487
W01000014,2062
W01000041,1580
W01000001,1113
W01000002,1266
W01000009,1908
W01000023,1411
W01000024,1606
W01000008,1522
W01000011,1229
W01000015,1581
W01000042,2158
W01000007,1696
W01000025,2025
W01000027,1849
W01000038,2219
W06000002,121523
W01000062,1823
W01000076,1306
W01000077,1374
W01000091,1142
W01000092,4095
W01000064,1845
W01000072,1768
W01000075,1491
W01000090,1421
W01000102,1209
W01000050,1400
W01000071,2377
W01000096,1239
W01000097,1107
W01000115,2198
W01000052,1175
W01000053,1221
W01000087,1912
W01000119,2260
W01000063,1903
W01000081,2027
W01000099,1762
W01000103,1235
W01000059,2053
W01000093,2186
W01000098,2300
W01000110,1505
W01000054,1155
W01000088,1995
W01000111,1529
W01000118,1669
W01000073,1693
W01000086,2244
W01000104,1788
W01000112,1926
W01000056,1874
W01000065,1124
W01000113,1872
W01000114,1606
W01000066,1218
W01000100,1057
W01000105,1762
W01000106,1729
W01000107,1256
W01000047,1355
W01000061,1745
W01000078,1683
W01000089,2076
W01000070,1275
W01000094,1224
W01000095,1372
W01000108,2180
W01000109,1879
W01000069,1534
W01000074,1999
W01000079,1100
W01000101,1530
W01000080,1774
W01000084,1205
W01001932,2910
W01000051,1967
W01000060,1344
W01000082,1094
W01000083,1293
W01000048,1378
W01000049,1144
W01000057,1443
W01000067,1207
W01000068,1483
W01000085,2010
W01000116,1678
W01000117,1578
W01001933,2232
W06000003,115326
W01000132,1536
W01000146,2269
W01000147,1484
W01000169,1855
W01000186,1709
W01000133,1890
W01000168,1777
W01000187,1565
W01000188,1736
W01000154,1468
W01000173,1546
W01000174,1702
W01000175,1637
W01000155,1538
W01000156,1513
W01000157,1462
W01000158,1586
W01000149,1494
W01000150,1508
W01000151,1592
W01000152,1501
W01000184,2393
W01000135,2073
W01000136,1856
W01000165,1936
W01000166,1946
W01000139,1719
W01000143,1557
W01000144,1523
W01000182,1911
W01000138,1832
W01000145,1286
W01000180,1681
W01000181,1555
W01000183,1474
W01000126,1721
W01000127,1368
W01000128,1485
W01000153,1545
W01000163,1346
W01000164,1410
W01000140,1473
W01000141,1535
W01000142,1603
W01000178,1894
W01000179,1608
W01001927,1333
W01001928,1129
W01000167,1922
W01000176,1610
W01000177,1233
W01001926,2201
W01000124,2012
W01000129,1066
W01000130,1536
W01000131,1462
W01000123,1822
W01000125,1484
W01000170,1834
W01000171,1584
W01000172,1285
W01000122,2142
W01000159,1437
W01000162,1929
W01000190,1400
W01000121,1246
W01000134,2122
W01000137,1540
W01000148,1211
W01000185,1225
W01000189,1463
W06000004,93919
W01000218,1545
W01000219,2581
W01000220,1602
W01000213,1346
W01000214,1175
W01000215,1428
W01000216,1409
W01000212,2190
W01000221,1354
W01000222,1654
W01000226,1518
W01000227,1558
W01000228,1132
W01000239,1796
W01000240,1322
W01000241,1291
W01000236,1886
W01000237,1818
W01000238,1709
W01000200,1283
W01000201,1505
W01000217,2072
W01000248,1650
W01000191,2173
W01000223,1327
W01000224,1394
W01000225,1533
W01000245,1674
W01000246,1687
W01000247,1957
W01000194,2137
W01000198,1477
W01000199,1689
W01000195,1385
W01000196,1517
W01000197,1680
W01000211,1858
W01000203,2463
W01000204,1425
W01000206,2162
W01000242,1914
W01000243,1829
W01000244,1731
W01000193,1318
W01000202,1697
W01000207,2242
W01000192,1009
W01000205,1124
W01000208,1230
W01000209,1491
W01000210,1351
W01000231,1429
W01000232,1606
W01000233,1274
W01000235,1327
W01000229,1605
W01000230,1965
W01000234,1415
W06000005,152666
W01000287,1810
W01000298,1521
W01000338,1837
W01000306,2401
W01000320,1843
W01000340,2322
W01000253,1941
W01000254,2230
W01000296,1504
W01000297,1237
W01000304,1993
W01000305,1759
W01000288,2265
W01000290,1266
W01000292,1489
W01000293,1574
W01000289,1359
W01000291,1405
W01000294,1934
W01000295,1670
W01000258,2154
W01000270,1284
W01000271,1284
W01000272,1861
W01000301,1778
W01000273,1587
W01000274,1779
W01000275,1250
W01000278,1504
W01000276,1400
W01000277,1365
W01000279,1266
W01000281,1219
W01000283,2259
W01000332,1576
W01000333,1432
W01000334,1970
W01000335,1107
W01000336,1465
W01000337,2135
W01000252,1625
W01000280,1424
W01000282,1755
W01000325,1531
W01000311,1784
W01000312,1717
W01000328,2116
W01000264,1708
W01000265,1312
W01000323,1544
W01000324,1506
W01000251,1492
W01000268,1768
W01000284,1707
W01000285,1470
W01000286,2255
W01000302,1891
W01000249,1258
W01000250,1576
W01000261,1549
W01000321,1663
W01000322,1341
W01000255,2303
W01000256,1562
W01000257,2130
W01000329,1378
W01000330,2164
W01000331,1615
W01000313,1564
W01000314,1130
W01000315,1996
W01000316,1322
W01000317,1391
W01000318,1175
W01000319,1463
W01000259,1636
W01000260,1818
W01000262,1495
W01000263,1492
W01000266,1327
W01000267,1592
W01000303,1700
W01000326,1677
W01000327,2200
W01000299,1941
W01000300,1729
W01000309,2138
W01000339,1623
W01000269,1617
W01000307,1364
W01000308,1243
W01000310,1854
W06000006,135070
W01000374,1385
W01000375,2005
W01000376,1392
W01000391,1423
W01000392,1725
W01000377,1541
W01000378,1334
W01000379,1601
W01000380,1437
W01000351,2176
W01000373,1826
W01000400,1666
W01000401,1794
W01000347,2543
W01000348,1461
W01000362,1534
W01000363,1523
W01000364,1649
W01000343,1049
W01000344,1305
W01000415,1486
W01000416,1263
W01000368,2042
W01000371,1209
W01000372,1496
W01000387,1258
W01000388,1061
W01000422,2109
W01000341,1588
W01000342,1586
W01000393,1945
W01000352,1004
W01000353,1387
W01000413,1436
W01000414,1268
W01000425,2333
W01000349,1860
W01000350,1612
W01000365,2193
W01000402,2681
W01000381,1131
W01000382,1077
W01000423,2257
W01000424,1266
W01001929,1316
W01001931,1374
W01000398,1311
W01000399,1156
W01000406,2206
W01000408,1186
W01000366,1463
W01000367,1313
W01000385,1747
W01000410,1649
W01000386,1517
W01000405,2329
W01000411,1595
W01000412,1596
W01000394,1276
W01000395,1093
W01000407,1352
W01000419,1540
W01000420,1385
W01000354,1727
W01000355,1615
W01000356,1725
W01000389,2063
W01000409,2000
W01000345,1578
W01000346,1601
W01000403,1328
W01000404,1984
W01000359,1186
W01000360,1253
W01000361,2035
W01001930,2175
W01000383,2456
W01000384,1115
W01000390,1665
W01000417,1570
W01000418,1671
W01000369,1268
W01000370,1453
W01000396,1234
W01000397,1047
W06000023,133071
W01000461,1529
W01000470,1878
W01000475,2391
W01001906,1924
W01001907,1413
W01000444,2324
W01000457,2201
W01000458,1795
W01000498,1533
W01000499,1282
W01000500,1539
W01000501,2299
W01000442,2042
W01000452,1941
W01000473,2241
W01000428,1333
W01000441,1424
W01000476,1293
W01000497,1432
W01000433,2323
W01000460,1809
W01000488,2183
W01000434,1688
W01000439,1976
W01000447,2065
W01000480,2071
W01000481,2266
W01000482,1843
